id,年,月,17業種コード,33業種コード,規模コード,売上高,収益,経常利益,営業利益,当期純利益,税引前利益,包括利益,純資産額,総資産額,現金及び現金同等物の期末残高,従業員数,最低株価,最高株価,株主総利回り,株主資本比率,株価収益率,発行済株式総数,自己資本利益率,自己資本比率,財務活動によるキャッシュ・フロー,営業活動によるキャッシュ・フロー,投資活動によるキャッシュ・フロー,基本的1株当たり当期利益,基本的1株当たり親会社の所有者に帰属する当期利益,希薄化後１株当たり当期利益,希薄化後１株当たり当社株主に帰属する当期純利益,１株当たり当期純利益,１株当たり当社株主に帰属する当期純利益,１株当たり株主資本,１株当たり潜在株式調整後当期純利益金額,１株当たり純資産額,１株当たり親会社所有者帰属持分,１株当たり配当額親会社の所有者に帰属する当期利益,親会社の所有者に帰属する当期包括利益,親会社の所有者に帰属する持分,親会社所有者帰属持分当期利益率,親会社所有者帰属持分比率,親会社株主に帰属する当期純利益,資本金,配当性向
217,2018,3,2,3300,2,10301072.0,,,487546.0,,467435.0,384125.0,,8457555.0,437117.0,39784.0,,,6.08,,,,,,-508223.0,707106.0,-95104.0,105.92,,105.9,,,,,,,743.36,,384125.0,2539541.0,15.2,30.0,,,
217,2019,3,2,3300,2,11129630.0,,,537083.0,,508617.0,297090.0,,8477811.0,378945.0,40695.0,,,5.31,,,,,,-196662.0,344184.0,-206900.0,95.36,,95.32,,,,,,,816.39,,297090.0,2717840.0,12.3,32.1,,,
218,2015,3,10,5250,1,4270094.0,,,,,662867.0,421562.0,,5626725.0,276317.0,28456.0,,,15.92,,,,,,-310528.0,968752.0,-635745.0,158.01,,158.01,,,,,,,1223.2,,421562.0,3064038.0,13.5,54.5,,,
218,2016,3,10,5250,1,4466135.0,,,,,818410.0,457988.0,,5880623.0,192087.0,31834.0,,,15.2,,,,,,-299003.0,884538.0,-667917.0,197.73,,197.71,,,,,,,1329.05,,457988.0,3308642.0,15.5,56.3,,,
218,2017,3,10,5250,1,4748259.0,,,,,895897.0,527581.0,,6263826.0,226607.0,35032.0,,,13.18,,,,,,-485784.0,1161074.0,-637225.0,221.65,,221.6,,,,,,,1446.15,,527581.0,3554423.0,15.9,56.7,,,
218,2018,3,10,5250,1,5041978.0,,,,,955147.0,588324.0,,6574555.0,200834.0,38826.0,,,11.53,,,,,,-453168.0,1061405.0,-633847.0,235.54,,235.45,,,,,,,1568.84,,588324.0,3773703.0,15.6,57.4,,,
218,2019,3,10,5250,1,5080353.0,,,,,1010275.0,604136.0,,7330416.0,204597.0,41996.0,,,9.2,,,,,,-310951.0,1029607.0,-714578.0,259.1,,259.01,,,,,,,1779.41,,604136.0,4183492.0,15.5,57.1,,,
219,2015,3,16,7150,2,,4689658.0,287061.0,,,,807972.0,3036663.0,18788046.0,805455.0,38358.0,,,15.23,,,,5.18,16.0,-58941.0,628184.0,-410671.0,,,,,221.34,,,,,,,,,,,,,
219,2016,3,16,7150,2,,5013038.0,291578.0,,,,-233116.0,2725274.0,20303649.0,1056407.0,40617.0,,,10.5,,,,6.36,13.29,199075.0,1291017.0,-1217980.0,,,,,298.72,,,,,,,,,,,,,
219,2017,3,16,7150,2,,5335239.0,352612.0,,,,114294.0,2734432.0,21234300.0,1415903.0,40641.0,,,10.09,,,,7.78,12.76,-100198.0,1086948.0,-614899.0,,,,,350.94,,,350.9,,,,,,,,,,
219,2018,3,16,7150,2,,5217835.0,211548.0,,,,311096.0,2968387.0,22472927.0,1323506.0,41295.0,,,12.9,,,,5.45,13.09,42329.0,822640.0,-963105.0,,,,,260.04,,,259.98,,,,,,,,,,
219,2019,3,16,7150,2,,5500438.0,290847.0,,,,-79701.0,2778047.0,23132539.0,1798526.0,41467.0,,,10.25,,,,6.77,11.89,-33337.0,776724.0,-252417.0,,,,,328.72,,,328.6,,,,,,,,,,
220,2015,3,8,3600,4,701900.0,,38868.0,,,,48760.0,262559.0,856121.0,87777.0,23360.0,,,14.51,,,,10.5,28.6,-37492.0,25120.0,-31293.0,,,,,43.91,,,,,,,,,,,,,
220,2016,3,8,3600,4,716996.0,,38211.0,,,,-8965.0,248504.0,794000.0,67310.0,24109.0,,,12.69,,,,6.3,29.3,-27958.0,46247.0,-33770.0,,,,,28.28,,,,,,,,,,,,,
220,2017,3,8,3600,4,683328.0,,29604.0,,,,3592.0,245050.0,797038.0,79284.0,24665.0,,,103.94,,,,1.2,28.8,-8218.0,62387.0,-41218.0,,,,,5.33,,,,,,,,,,,,,
220,2018,3,8,3600,4,744372.0,,31250.0,,,,32215.0,269759.0,839427.0,86087.0,25493.0,,,11.57,,,,8.4,30.2,-7520.0,61799.0,-48358.0,,,,,38.36,,,,,,,,,,,,,
220,2019,3,8,3600,4,733569.0,,22231.0,,,,-14631.0,246404.0,840750.0,83474.0,24988.0,,,,,,,-2.9,27.4,20745.0,43224.0,-65614.0,,,,,-13.1,,,,,,,,,,,,,
221,2015,3,16,7150,2,,3282343.0,208309.0,,,,469485.0,1829852.0,10253431.0,545192.0,36086.0,,,28.11,,,,3.39,17.77,-172221.0,152771.0,-74377.0,,,,,132.85,,,132.61,,,,,,,,,,
221,2016,3,16,7150,2,,3256186.0,216853.0,,,,-116689.0,1652839.0,10186746.0,576791.0,45326.0,,,8.09,,,,9.21,16.13,-56838.0,266432.0,-169243.0,,,,,394.21,,,393.66,,,,,,,,,,
221,2017,3,16,7150,2,,3419530.0,241713.0,,,,226949.0,1868940.0,11931135.0,773466.0,47430.0,,,9.73,,,,9.66,15.11,363835.0,362920.0,-526668.0,,,,,419.15,,,418.71,,,,,,,,,,
221,2018,3,16,7150,2,,3770052.0,141890.0,,,,177754.0,1916210.0,11948323.0,931033.0,48544.0,,,11.85,,,,7.58,15.8,-66597.0,246433.0,-31859.0,,,,,361.39,,,361.09,,,,,,,,,,
221,2019,3,16,7150,2,,3643040.0,198959.0,,,,-54460.0,1779911.0,12018254.0,991295.0,49387.0,,,10.45,,,,8.04,14.63,-19127.0,78772.0,13482.0,,,,,392.26,,,391.96,,,,,,,,,,
222,2015,3,9,3650,4,1082560.0,,,,,74517.0,129761.0,758007.0,1404253.0,265104.0,88076.0,,,21.7,52.6,,,,,-35243.0,142850.0,-127312.0,,,,377.98,,392.78,5864.56,,,,,129761.0,,,,,,
222,2016,3,9,3650,4,1152255.0,,,,,91839.0,-34469.0,684633.0,1450564.0,285468.0,91648.0,,,12.2,46.6,,,,,29305.0,151563.0,-140585.0,,,,504.66,,514.23,5354.79,,,,,-34469.0,,,,,,
222,2017,3,9,3650,4,1178257.0,,,,,211717.0,138952.0,802118.0,1664333.0,330388.0,99693.0,,,6.1,47.7,,,,,-37753.0,160136.0,-71111.0,,,,1147.57,,1150.16,6288.55,,,,,138952.0,,,,,,
222,2018,3,9,3650,4,1271747.0,,,,,89811.0,52473.0,831232.0,1905209.0,279624.0,102883.0,,,19.1,43.3,,,,,110088.0,91310.0,-246099.0,,,,501.47,,502.8,6532.01,,,,,52473.0,,,,,,
222,2019,3,9,3650,4,1381806.0,,,,,115554.0,80335.0,883756.0,1992480.0,289175.0,104781.0,,,13.3,44.0,,,,,9435.0,140274.0,-140179.0,,,,649.45,,651.02,6946.7,,,,,80335.0,,,,,,
223,2015,3,3,3400,4,544509.0,,39662.0,,,,53215.0,280582.0,516995.0,83183.0,26842.0,,,24.2,,,,10.0,52.3,-11393.0,34713.0,-30040.0,,,,,147.6,,,147.16,,,,,,,,,,
223,2016,3,3,3400,4,567889.0,,46764.0,,,,14598.0,285522.0,536265.0,94089.0,28148.0,,,16.6,,,,13.1,51.5,-15053.0,58695.0,-29952.0,,,,,212.03,,,211.44,,,,,,,,,,
223,2017,3,3,3400,4,567305.0,,48183.0,,,,32833.0,306053.0,553996.0,98384.0,30334.0,,,21.6,,,,11.5,53.6,-18905.0,62604.0,-35257.0,,,,,194.86,,,194.36,,,,,,,,,,
223,2018,3,3,3400,4,592301.0,,54376.0,,,,49178.0,342219.0,564319.0,97637.0,32428.0,,,25.8,,,,11.7,59.1,-11244.0,45489.0,-36374.0,,,,,217.5,,,216.96,,,,,,,,,,
223,2019,3,3,3400,4,586086.0,,43119.0,,,,19442.0,346658.0,574960.0,96470.0,33431.0,,,24.5,,,,9.6,58.9,14562.0,14593.0,-26928.0,,,,,191.26,,,190.9,,,,,,,,,,
224,2015,3,10,5250,4,428487.0,,,197212.0,133933.0,,134981.0,,1007602.0,503937.0,7034.0,,,21.22,,,,,,-37166.0,126239.0,-67864.0,23.37,,23.37,,,,,,,127.54,,134981.0,726002.0,19.8,72.1,,,
224,2016,3,10,5250,4,652327.0,,,224997.0,172492.0,,172834.0,,1342799.0,449164.0,9177.0,,,15.89,,,,,,-49357.0,105409.0,-110537.0,30.15,,30.14,,,,,,,148.29,,172834.0,844165.0,21.9,62.9,,,
224,2017,3,10,5250,4,853730.0,,,192049.0,132634.0,,138306.0,,1534212.0,543067.0,11231.0,,,21.42,,,,,,23996.0,127023.0,-57047.0,23.99,,23.99,,,,,,,163.51,,138306.0,930820.0,15.4,60.7,,,
224,2018,3,10,5250,4,897185.0,,,185810.0,134412.0,,132912.0,,2516633.0,868325.0,12244.0,,,21.45,,,,,,21289.0,75457.0,232556.0,23.04,,23.03,,,,,,,177.97,,132912.0,1013368.0,13.5,40.3,,,
224,2019,3,10,5250,4,954714.0,,,140528.0,77828.0,,83855.0,,2429601.0,546784.0,12874.0,,,18.39,,,,,,-263305.0,149957.0,-212193.0,14.74,,14.74,,,,,,,160.96,,83855.0,818291.0,8.6,33.7,,,
